itemId,title,price,shipping cost,post date,location,seller,seller feedback Percentage,seller feedback Score,seller,condition,URL
v1|256442502345|556716285023,Apple iPhone 14 Pro Max 128GB 256GB 512GB 1TB Unlocked All Colours - Certified,999.00,0.00,2024-03-11T18:44:55.000Z,ST5***,BUSINESS,98.8,24679,BUSINESS,Certified - Refurbished,https://www.ebay.co.uk/itm/256442502345?hash=item3bb52a0cc9:g:3A4AAOSwuxZmHROZ
v1|126465085665|427504315649,"iPhone Screen Protector for iPhone  X , XR , 11 , 12 , 13 , 14 15 All",1.19,0.00,2024-05-04T13:16:48.000Z,EC1V***,BUSINESS,99.0,303,BUSINESS,New,https://www.ebay.co.uk/itm/126465085665?hash=item1d71e810e1:g:eygAAOSwTuVmP1PF
v1|352737704548|623627981342,For iPhone15 14  13 12 11 Pro MAX Leather Case Flip Wallet Case With Card holder,3.99,0.00,2019-07-30T21:00:00.000Z,IG11***,BUSINESS,99.2,30543,BUSINESS,New,https://www.ebay.co.uk/itm/352737704548?hash=item5220ce3a64:g:AhUAAOSwOrRlIziO
v1|115622433471|415640149091,Case For iPhone 15 14 13 12 11 Pro Max Plus Mini Shockproof Silicone Back Case,4.69,0.00,2022-11-30T14:44:14.000Z,GU21***,BUSINESS,99.2,23042,BUSINESS,New,https://www.ebay.co.uk/itm/115622433471?hash=item1aeba252bf:g:1G0AAOSwlZNjg5vN
v1|155580097375|455843172820,Metal Tempered Glass Camera Lens Ring Protector For iPhone 15 14 Plus 13 Pro Max,3.99,0.00,2023-05-29T18:47:42.000Z,HX1***,BUSINESS,97.7,20486,BUSINESS,New,https://www.ebay.co.uk/itm/155580097375?hash=item24394be35f:g:kwYAAOSw2XFkdPge
v1|266789419400|566531594196,Leather Flip Wallet Case For iPhone 15 14 Pro Max 11 12 13 7 8 XR Magnetic Cover,4.45,0.00,2024-04-29T07:10:42.000Z,B7***,BUSINESS,98.5,22533,BUSINESS,New,https://www.ebay.co.uk/itm/266789419400?hash=item3e1de37988:g:UWYAAOSwIHNmL0fq
v1|135030701805|434478988792,Case For iPhone 15 14 13 12 Pro Max Plus Shockproof Magnetic Silicone Back Cover,4.50,0.00,2024-04-23T11:50:21.000Z,B19***,BUSINESS,98.1,41037,BUSINESS,New,https://www.ebay.co.uk/itm/135030701805?hash=item1f7074feed:g:qCEAAOSwrtRmJ55~
v1|166711195678|466354512897,Card Holder Case For iPhone 15 14 Pro 13 12 SE XR 8 7 With Wallet Phone Cover,4.78,0.00,2024-04-13T22:44:17.000Z,,BUSINESS,98.3,29356,BUSINESS,New,https://www.ebay.co.uk/itm/166711195678?hash=item26d0c2f81e:g:shcAAOSws71mGKG~
v1|364812350578|634351680331,USB-C to Fast Charger Cable for iPhone 14 13 12 11 XS XR X SE 8 7 6 Mini Pro Max,2.95,0.00,2024-03-27T14:21:42.000Z,NN15***,BUSINESS,99.2,27602,BUSINESS,New,https://www.ebay.co.uk/itm/364812350578?hash=item54f082b472:g:5aEAAOSwEGhmBCrA
v1|225658700602|524784982126,Case For Apple iPhone 15 14 13 12 11 Pro Max Shockproof Magnetic Silicone Cover,3.79,0.00,2023-07-07T10:03:55.000Z,B7***,BUSINESS,98.6,196371,BUSINESS,New,https://www.ebay.co.uk/itm/225658700602?hash=item348a4e833a:g:W~UAAOSw1ZJkwsnA
v1|115769912380|415837265841,Tempered Glass Lens & Screen Protector For iPhone 14 13 12 11 Pro Max Mini Plus,1.99,0.00,2023-04-14T12:49:48.000Z,M40***,BUSINESS,99.1,253624,BUSINESS,New,https://www.ebay.co.uk/itm/115769912380?hash=item1af46cac3c:g:71UAAOSwCOtkOUsj
v1|266272627333|566098355909,For iPhone 15 Pro 14 13 12 XR 8 7 SE Magnetic Shockproof Ring Holder Case Cover,3.99,0.00,2023-05-26T11:18:02.000Z,,BUSINESS,98.5,22533,BUSINESS,New,https://www.ebay.co.uk/itm/266272627333?hash=item3dff15da85:g:4O8AAOSw5qJkcJVj
v1|115852157150|0,Apple iPhone 14 - 128GB - Blue (Unlocked),1100.00,0.00,2023-07-05T15:10:47.000Z,TN4***,INDIVIDUAL,100.0,270,INDIVIDUAL,Used,https://www.ebay.co.uk/itm/115852157150?hash=item1af953a0de:g:OLYAAOSwssJksOTd
v1|296319855946|0,30W Fast Wireless Charger For Apple MagSafe iPhone 15 14 13 12 11 XR XS Pro Max,4.57,0.00,2024-03-26T09:42:51.000Z,DN21***,INDIVIDUAL,99.5,2167,INDIVIDUAL,New,https://www.ebay.co.uk/itm/296319855946?hash=item44fe0a2d4a:g:1voAAOSwKhNmApia
v1|325212241668|514718161514,Case For Samsung S21 S23 S22 Ultra A53 A13 A52S Card Holder Stand Wallet Cover,4.29,0.00,2022-05-31T09:19:03.000Z,SK5***,BUSINESS,99.3,40834,BUSINESS,New,https://www.ebay.co.uk/itm/325212241668?hash=item4bb828ff04:g:GuUAAOSwX1lildzP
v1|266578967456|566342341514,Full Body Clear Hybrid Shockproof 360 Case For iPhone 14 15 Pro Max 13 12 11 8 7,1.99,0.00,2023-12-22T10:03:02.000Z,B7***,BUSINESS,98.5,22533,BUSINESS,New,https://www.ebay.co.uk/itm/266578967456?hash=item3e11583ba0:g:sPwAAOSwYjVlhV7T
v1|384454420024|652577343109,Shockproof Rugged Case For iPhone 15 14 13 12 11 Pro Max X XS Max XR 8 7 Plus SE,5.45,0.00,2021-10-20T06:34:16.000Z,B78***,BUSINESS,99.0,73515,BUSINESS,New,https://www.ebay.co.uk/itm/384454420024?hash=item598344e638:g:nzYAAOSwQfFhdhtC
v1|355617581437|624734865962,Premium Braided USB Charging Charger Cable for iPhone 14 13 12 11 SE X iPad Air,4.99,0.00,2024-04-08T20:05:42.000Z,YO14***,BUSINESS,99.0,1072,BUSINESS,New,https://www.ebay.co.uk/itm/355617581437?hash=item52cc75a97d:g:vvwAAOSwwxZmFEf4
v1|335282708851|544608122535,Black White Case Nike Design For iPhone 15 14 13 12 11 Pro Max XR X XS Max 7 8 S,8.99,0.00,2024-03-01T17:38:01.000Z,SE2***,INDIVIDUAL,96.7,196,INDIVIDUAL,New,https://www.ebay.co.uk/itm/335282708851?hash=item4e10682173:g:dw0AAOSwN~Fl4hBv
v1|125960345892|426915607616,360° Magnetic Case for iPhone 14 Pro Max 13 Mini 12 Privacy Anti Peeping Cover ,11.93,0.00,2023-06-03T15:57:26.000Z,******,BUSINESS,98.4,5173,BUSINESS,New,https://www.ebay.co.uk/itm/125960345892?hash=item1d53d25924:g:iuYAAOSwro9kZibl
v1|364502386667|634005931981,Tempered Glass Screen Protector for iPhone 15 14 13 12 11 Pro X XR XS Max Plus,2.49,0.00,2023-09-27T15:55:38.000Z,SK13***,BUSINESS,99.6,18011,BUSINESS,New,https://www.ebay.co.uk/itm/364502386667?hash=item54de0907eb:g:iwEAAOSw-5llCsSA
v1|386205712159|0,Apple iPhone 14 - 128GB - Blue (Unlocked) Smartphone - Excellent Condition,604.99,0.00,2023-10-17T10:46:23.000Z,SK7***,BUSINESS,99.2,12160745,BUSINESS,Excellent - Refurbished,https://www.ebay.co.uk/itm/386205712159?hash=item59eba77f1f:g:E-gAAOSwHSllLmVm
v1|225582921019|524679357238,Privacy Tempered Glass Screen Protector For iPhone 15 14 13 12 11 Pro Max Plus X,2.89,0.00,2023-05-19T07:48:43.000Z,DA8***,BUSINESS,97.6,51495,BUSINESS,New,https://www.ebay.co.uk/itm/225582921019?hash=item3485ca353b:g:mhQAAOSwiMhiKgdw
v1|375007344780|644098572876,Camera Lens Protector For iPhone 15 14 13 12 11 Pro Max Mini Case Tempered Glass,3.17,0.00,2023-10-23T12:12:28.000Z,OL4***,BUSINESS,99.2,4619,BUSINESS,New,https://www.ebay.co.uk/itm/375007344780?hash=item57502df88c:g:vSkAAOSwYX9lNmGb
v1|334131852589|543138568934,"Apple iPhone 8 - 64GB, 256GB All Colours - Unlocked - Very Good Condition",99.99,0.00,2021-08-31T08:40:45.000Z,SW3***,BUSINESS,98.7,119649,BUSINESS,Very Good - Refurbished,https://www.ebay.co.uk/itm/334131852589?hash=item4dcbcf752d:g:5rcAAOSwRD1laJ6t
v1|296384919633|594365117781,Apple iPhone 12 256GB All Colors 100% Battery Health Unlocked iOS Smartphone A+,349.95,0.00,2024-04-23T09:35:03.000Z,WA10***,BUSINESS,99.6,2039,BUSINESS,Opened – never used,https://www.ebay.co.uk/itm/296384919633?hash=item4501eaf851:g:OQMAAOSwDndmTyt~
v1|355700794500|0,GENUINE ORIGINAL Apple iPhone 14 13 12 11 Charger Type C to 8 Pin Cable - 2M,4.19,0.00,2024-05-09T11:48:40.000Z,TW13***,BUSINESS,96.6,5119,BUSINESS,New,https://www.ebay.co.uk/itm/355700794500?hash=item52d16b6484:g:7k8AAOSwFXlmSQ~a
v1|256053580175|556000668615,Shockproof magnetic case  for iPhone 15 14 13 12 11 Pro Max XR XS MagSafe Cover,3.99,0.00,2023-04-23T21:54:52.000Z,ME1***,BUSINESS,98.8,3210,BUSINESS,New,https://www.ebay.co.uk/itm/256053580175?hash=item3b9dfb918f:g:-0wAAOSwubplvkI2
v1|315195250826|613667920587,3X Screen Protector For Various Phone Soft Clear TPU Gel Hydrogel Film Cover,4.39,0.00,2024-03-02T10:24:12.000Z,M33***,BUSINESS,98.1,21716,BUSINESS,New,https://www.ebay.co.uk/itm/315195250826?hash=item496319d88a:g:wQIAAOSwfaRl4v3a
v1|335077123614|0,Apple iPhone 14 A2882 128GB 12MP Smartphone Mobile Blue Unlocked GRADE C,391.97,0.00,2023-10-18T15:23:55.000Z,CO4***,BUSINESS,98.7,317484,BUSINESS,Used,https://www.ebay.co.uk/itm/335077123614?hash=item4e0427261e:g:tIYAAOSwJFxlL~jc
v1|387018292629|0,Apple iPhone 14 - 128GB - Black - Unlocked - Good Condition,599.99,0.00,2024-05-20T02:21:30.000Z,IG11***,INDIVIDUAL,50.0,0,INDIVIDUAL,Used,https://www.ebay.co.uk/itm/387018292629?hash=item5a1c167d95:g:IRIAAOSwifpmSl4H
v1|256445749590|0,*iPhone 14 128GB,539.99,3.49,2024-03-14T14:57:04.000Z,FY1***,BUSINESS,99.7,742,BUSINESS,Used,https://www.ebay.co.uk/itm/256445749590?hash=item3bb55b9956:g:NPMAAOSwcbZl8xE0
v1|166703747876|0,Original Rear Facing Main Camera Module For Apple iPhone 14 Replacement Part UK,35.10,0.00,2024-04-09T11:01:38.000Z,NN3***,BUSINESS,99.2,190149,BUSINESS,Opened – never used,https://www.ebay.co.uk/itm/166703747876?hash=item26d0515324:g:BtUAAOSwuhRmFSD8&amdata=enc%3AAQAJAAAA4Mbyb8e2M0NsOxaQrh1UALUTA83%2BaF3zsZDBzCgCeIN2krScoa6lp4umyNtvr3%2BDxm%2BLHMPWwBlTdksXQMWMYMxR2%2B1wK3mkKFr%2BmyYOv7KtrK7pUs2nHuKednNA3tZQ62CX1vROO7W37TB9oSfxej2APEyqFrPSxj9j7QwhWXji5uOMQxMY20WCSPG2TZYKHceOfYm03Aehx0O6FALVJ3gddPVr4n%2By3ZMhZBCW1HPN05HIkiUH8idguFoAi3hEWmGLN5x3cMiQXxbN%2FX7QPeaPZrEr7%2Fl2YmjfyyP9ZIA9
v1|265875396008|566278076518,Apple iPhone 12 Pro Max 128GB 256GB 512GB Unlocked All Colours Good Condition,364.99,0.00,2022-09-08T07:05:20.000Z,EX32***,BUSINESS,98.9,92845,BUSINESS,Good - Refurbished,https://www.ebay.co.uk/itm/265875396008?hash=item3de76895a8:g:tccAAOSw885jGZQ5&amdata=enc%3AAQAJAAAA4GMMb657mbZ%2BxGamPzDec2JxPGclf%2F7XiKXI3iDPMwaTA%2BAfEkpwfS1wbASthYwnFFeLyBxEFctgNbvyNVUsTJjyKl4klccwlvmaH4k%2BcC5VKS3%2FMx17I3qg3Am63JKk7F1LyWkK7kcvn9xgRyzZBOOlJHUEzZc%2B2eXCKFYYVYL96rDjOj2Ty6jg%2Bm1iAK64s8yoOanBSUSoZxw98F%2B%2FFkUDf6P3GiWSOiv9qxygrzFRVmvwhug7SV5BRaRsT2KFFqqJwjyxwztkO%2FeUUJZa5qFn5%2F64u2MNurwUa3WVKKxM
v1|204341105105|505390300723,Apple iPhone 12 64/128/256GB 5G Unlocked Black/Blue/Green/Purple/Red/White,189.99,0.00,2023-05-18T11:26:24.000Z,EX32***,BUSINESS,98.9,92845,BUSINESS,Used,https://www.ebay.co.uk/itm/204341105105?hash=item2f93add1d1:g:Rh4AAOSwRQNkZgt3&amdata=enc%3AAQAJAAAA4At5i4BHYZmD8tPDlHrI5lkkxTvzqgtUH%2B2Evp4qhCv%2FZlNS%2BgcqFnzNfz0FdW0YzppQWIbhydKhbi5oOV51FcFBeS4tZBfnl7DIpI1tdD6rypJ%2Bxp7Dnt%2BlXLsqWZILtnX8L4zlojw4nON13LyyQPcvRzyRJO5%2F93KXiybzaq9XJzSpinHHUfC%2B9jj6Pv4cToO3cFerI3Fkdnfs%2FiQ%2BR2t4%2BZPlKF16mLuEJ5YgjFJhDrEUcWWR1pPEAkymdp2OdLAnbPPsjq67ZyoGaiTSyjyxkheS8C7SGPz76Le1NVcj
v1|375078840170|0,Apple iPhone 12 128GB Red 100% Battery Health iOS Sim Free Smartphone -Excellent,309.95,0.00,2023-11-24T19:52:47.000Z,M8***,BUSINESS,99.6,769,BUSINESS,Opened – never used,https://www.ebay.co.uk/itm/375078840170?hash=item575470e76a:g:3nUAAOSwkA1mIpnb&amdata=enc%3AAQAJAAAA4FbrNbfL3m1BUhU%2F%2BiXfttvYB0bPJXtJKVylHx8hDGPGpXjeNf8ZvCiCSfN9ujQltCPtI8e%2Bw9dG%2F%2BvZ9z8qFyO2r1NlHnTWjiJPj1by2YS5Ivlmsyb9RxbmZHVrlGGeBxztgwIt7yKNDB5yUjbGkwmKZXBXpQmtflVR4VG54O4kVxFIZjdwwg%2BNC1S4NEo6kIrsSEY%2FBZ0bRBLlvWvkPSt0nPzykKyP0UUEWGTzcuq%2BmiRchHFA15bAf1Z2Z5hcLur7qTLNRZFb026gy5KivSZeZEQX7o41vbL1%2FU%2FO7H6H
v1|134955741651|434405009423,Apple iPhone 12 - 64GB 128GB All Colours Unlocked - Excellent GRADE A,259.99,0.00,2024-02-28T12:05:40.000Z,SK13***,BUSINESS,98.8,19500,BUSINESS,Used,https://www.ebay.co.uk/itm/134955741651?hash=item1f6bfd31d3:g:GMQAAOSwqGplgr7I&amdata=enc%3AAQAJAAAA4M7MMw6Xgq%2F5tYDq3pdjrhByWmbydO8Xyi97q0kYwNmvENjLttafwyLyx2w2nGrfKR9hPPQyuwtO8jr%2Bi21uQc8kW%2Bt%2BScf7SYbAsHLd0EtfopyEJV2jK5W%2B7uIx4HrKuYJzJ7%2BwVCbcsbj2qaif0uMkFxIFAT8acd1bsv8%2F70bsKinVlCklkY7aQth%2BSteFs%2FD70u0Xy7%2Bo0p8TJofAQniwgPWA%2BLZR%2FzuODqWnknEOTQa%2F1iwH9jBV%2Flrz7N9AEhNmL8aSAlkCs%2FypbFLl6mM95BGH4ef9YTkzcyQznxD9
v1|295688382959|593841287918,Tempered Glass Screen & Lens Protector For iPhone 14 13 12 11 Pro Max Mini Plus,4.99,0.00,2023-05-09T14:26:24.000Z,RM8***,BUSINESS,98.7,329418,BUSINESS,New,https://www.ebay.co.uk/itm/295688382959?hash=item44d866a9ef:g:bCoAAOSwrOVkWlKT&amdata=enc%3AAQAJAAAA4LEeHMLNFRmV1GxnPzxg%2B1O%2FJibkx%2Bh%2BZe%2B9TMsN9De2OzdDrdkUupq%2Bdipvjc6PIboNYdXSPnjt6HNC5hsU5543XocA8MKRJ6Q1Ain62Xik0hlNkhZzSI739%2FpMFlMicLKLpOH8dmjJ6%2FZ8G29kjpG2iwJnMlIRpbXAwJBQrkDp%2B%2Fz7RSNLVDIB7ffJxX%2Fb6ae5hBFLyRPJa8u5suf8nZBUwzu942MVcHd%2BdTlYbstKqiya88cKQ6UvuSh7WoxjCIg%2BM2JKIAkZfJTt3i0uGcFxwN9892ASXZWZXyeZXQRM
v1|145755314680|0,GENUINE ORIGINAL Apple iPhone 14 13 12 11 Charger Type C to Lightning Cable - 1M,3.09,0.00,2024-05-02T16:54:15.000Z,UB3***,BUSINESS,97.4,5936,BUSINESS,New,https://www.ebay.co.uk/itm/145755314680?hash=item21efb199f8:g:hOcAAOSw5BlmSu90
v1|125523473435|426616752197,Heavy Duty Gorilla Metal Case Shockproof For iPhone 14 13 12 XR X 8 Pro Max SE,12.49,0.00,2022-09-21T07:22:33.000Z,,BUSINESS,98.7,36863,BUSINESS,New,https://www.ebay.co.uk/itm/125523473435?hash=item1d39c8341b:g:jZ4AAOSwnsljKrua
v1|285380722016|587280649325,Zip Wallet Case for iPhone 13 11 XR 7 8 14 12 SE Leather Flip Purse Cards Cover,11.99,0.00,2023-07-15T02:20:34.000Z,M8***,BUSINESS,99.5,6358,BUSINESS,New,https://www.ebay.co.uk/itm/285380722016?hash=item4272043d60:g:up0AAOSwLTJksLDn
v1|335391700438|544777234275,Camera Lens Protector For iPhone 15 14 13 Pro Max 12 11 9H Tempered Glass Cover,1.99,0.00,2024-05-13T22:09:05.000Z,RM16***,BUSINESS,99.3,13817,BUSINESS,New,https://www.ebay.co.uk/itm/335391700438?hash=item4e16e735d6:g:ThkAAOSwq~ZmBVQb
v1|395220428663|663808312789,9H Tempered Glass CAMERA LENS Cover Protector For iPhone 15 14 13 12 11 Pro Max,0.99,0.00,2024-02-23T07:41:49.000Z,RM16***,BUSINESS,98.8,6700,BUSINESS,New,https://www.ebay.co.uk/itm/395220428663?hash=item5c04f92777:g:wSgAAOSwtc9lw1Rm
v1|364712664839|0,Apple iPhone 12 128GB Unlocked,239.00,0.00,2024-02-02T12:10:48.000Z,MK6***,BUSINESS,100.0,525,BUSINESS,Good - Refurbished,https://www.ebay.co.uk/itm/364712664839?hash=item54ea919f07:g:KCIAAOSw~5llvNvA
v1|393065050852|0,NEW Apple iPhone 12 6.1'' 5G Smartphone 64GB Unlocked SIM-Free - Black,429.99,0.00,2020-12-21T19:41:54.000Z,NN8***,BUSINESS,99.6,310102,BUSINESS,New,https://www.ebay.co.uk/itm/393065050852?hash=item5b8480b2e4:g:09MAAOSwxCFl7zN1
v1|315143022093|613620373964,For iPhone 14 Pro Back Glass Battery Cover Replacement - UK,9.99,0.00,2024-02-06T23:56:26.000Z,E7***,BUSINESS,97.5,834,BUSINESS,Opened – never used,https://www.ebay.co.uk/itm/315143022093?hash=item495ffce60d:g:B40AAOSwRJxmGXH6
v1|404171830938|674036714225,Tempered Glass Screen Protector for iPhone 15 14 13 12 11 Pro X XR XS Max Mini,3.79,0.00,2023-02-20T10:38:38.000Z,B19***,BUSINESS,98.2,301379,BUSINESS,New,https://www.ebay.co.uk/itm/404171830938?hash=item5e1a84b69a:g:jwQAAOSw8t5j81Ax&amdata=enc%3AAQAJAAAA4Pc15wMYjEHoczwyPkzVOY4mGKRUhOD0NjuFTdzR75a3Si7ybkzn%2Fw7GgFrxcNoPx78GIbY%2BsRrXg5IgXq4uxR5tU%2BNUTZgAd427ko9hMGx5%2FLamjPXzmaUOqlCTNIa2pS3tJM%2FGD53NizIhcz8RjUzP7HPjHr3PJ4u7DLqksJpQpAUBpMTO9ggarJv8duAAyeTt4HK3UpS58XFY1dnx14dm8nmscqs7Szw782KrnJ7dRRaBaRD5R285B3pAa5D%2FvRudDUbTtvY6vNrRcgjNQ%2Fz6noIfk99ViVqnCnRuinPT
v1|326111667406|515207811520,Apple iPhone 12 -All Sizes - All Colours - Unlocked - Excellent Condition,254.95,0.00,2024-05-02T16:44:25.000Z,B67***,BUSINESS,95.8,806,BUSINESS,Used,https://www.ebay.co.uk/itm/326111667406?hash=item4bedc524ce:g:j0YAAOSwo6RmM7v9&amdata=enc%3AAQAJAAAA4AHdHjLs3cndEB6dDtkvNS43AgMelTvZPq8gHfk07r79fvmNfK0QkGEaPqARBoXJui84C5ObcnIQhYnMXyFZC%2FqNWXIhD7Jbz1o6WaQX8KGT6nFs32RYow9UhTIIj2CaXQrHBztI6RTuIAmnNjpp%2FyfrXagOJLq4urrNXZUYzsvOXLBkoWgHYiZf42lZUyzaq%2FNluCcT0Np7dawJtREFWqqTAjyQzacDIFsbEIzVjnX3smp9efl3k2B1motJClC9g3ggeZS0AFcKvwI9ZLA2xg2Xfv0Z3370d%2BsIFyTlIVfh
v1|404687112847|0,Apple iPhone 12 Unlocked 128GB in Blue- Excellent Condition-Fast&Free UK Seller,279.99,0.00,2023-12-17T17:59:34.000Z,NW5***,BUSINESS,97.4,116,BUSINESS,Used,https://www.ebay.co.uk/itm/404687112847?hash=item5e393b4a8f:g:rJoAAOSwUNtlfyOA&amdata=enc%3AAQAJAAAA4PNAMUYe2%2Bss5Apaa8eth2P92Aiyexn2xieqynVwK0ioVKR38w08yL%2F1%2FnTrV3A9rFabcigW8KtJJ%2FXbS8zlCVrQejAPrWUm%2FZBcAwWZIbtUmgMyrzyW9ic11UFjdHQHDf5gcuqI02Tmnz5Cxdz33Yz%2BhH8q9UMgmuks40lZLAB1nd8eZ2B930ItR%2Fm2B2Cd5P40JBTe14PV27lwIjx%2BOeJAWiBgPSHIgLHYvWMCYaeY5B2VoJa0ob8M7L%2BtJz44R6Kx3CV7OU6OoxMbmhDY%2FHeCmstPn0%2BH9KGte3mlvXxi
v1|386732291595|654009252454,Apple iPhone 12 64GB 128GB 256GB 5G Unlocked Black/Blue/Green/Purple/Red/White,189.99,0.00,2024-02-01T15:09:52.000Z,EX32***,BUSINESS,98.9,92845,BUSINESS,Used,https://www.ebay.co.uk/itm/386732291595?hash=item5a0b0a760b:g:1DEAAOSwe29jkFb9&amdata=enc%3AAQAJAAAA4AaySsklseCL7raV65XOTN0kgC%2FjLqtZOCSYCkpJ9Av75XZvZcISLQj46bhce3HCTFNvF7zEJNBIrbqA5C7nrnRVZPU4pjwk7T8x9Fi2PNASzyw0XqPfTPEssTXOfBpjUbzi5EXbJfeEwyQC2dVY1jDHtOjxh1hJmhHBqkbCdqIu8Bvyb3UJ%2BLMVwywX%2FMyrxaHTmj%2Fihqaqt7vk8thy%2ByvEKHLja%2BgcMkGvyf%2B8LMUbclXU3HXdQMFWQrH%2BR8yNOCNuWJBsxA98YwmyPIQiSIRYRj%2Fi%2BDcd2eXYnb%2FPzMYj
v1|294898193840|593423773802,FULL COVER Tempered Glass Screen Protector For iPhone 11 12 13 14 Pro Max XR XS,1.85,0.00,2022-04-01T17:34:49.000Z,RM8***,BUSINESS,98.7,329418,BUSINESS,New,https://www.ebay.co.uk/itm/294898193840?hash=item44a94d55b0:g:9YoAAOSw-mFjtD5o
v1|285667040819|587869919747,Leather Case For iPhone 15 14 13 12 XR X 8 7 SE 2020 Magnetic Wallet Flip Cover,2.40,0.00,2024-01-23T20:31:25.000Z,M13***,BUSINESS,98.5,3788,BUSINESS,New,https://www.ebay.co.uk/itm/285667040819?hash=item4283151e33:g:bfcAAOSw76xmNmE4
v1|371658766117|641800654871,FLIP LEATHER CASE COVER FOR APPLE IPHONE 15 12 14 13 5 SE 6 7 8 XS XR 11 Pro Max,3.99,0.00,2016-06-17T13:18:30.000Z,EX15***,BUSINESS,99.3,577612,BUSINESS,New,https://www.ebay.co.uk/itm/371658766117?hash=item568896b725:g:F-gAAOSw7Zddws1E
v1|295789421095|594018495571,Case For iPhone 15 14 Pro Max Plus 13 12 11 XR Shockproof Magnetic Silicone Cove,1.99,0.00,2023-06-29T16:15:23.000Z,RM8***,BUSINESS,98.7,329418,BUSINESS,New,https://www.ebay.co.uk/itm/295789421095?hash=item44de6c6227:g:WIsAAOSw-wtkoHUl
v1|144251780606|444102049926,Case for iPhone 15 14 11 12 13 Pro Max XR 8 Magnetic Shockproof Ring Phone Cover,4.39,0.00,2021-10-18T02:33:52.000Z,B7***,INDIVIDUAL,98.5,46045,INDIVIDUAL,New,https://www.ebay.co.uk/itm/144251780606?hash=item2196137dfe:g:7REAAOSwI9RjYj08
v1|305510946546|604418836953,For iPhone 15 14 13 12 11 Pro X XS Fast Charging 20W USB-C PD Plug Charger Cable,3.99,0.00,2024-04-14T11:33:11.000Z,SN2***,INDIVIDUAL,99.0,317,INDIVIDUAL,New,https://www.ebay.co.uk/itm/305510946546?hash=item4721df16f2:g:XvYAAOSwsCZmQyl9
v1|385965350363|653604953397,Case for iPhone 15 14 11 12 13 Pro Max XR 8 Magnetic Shockproof Ring Phone Cover,4.49,0.00,2023-08-14T18:17:39.000Z,N18***,BUSINESS,99.2,5772,BUSINESS,New,https://www.ebay.co.uk/itm/385965350363?hash=item59dd53dddb:g:LRcAAOSw9pRk14Vk
v1|355570913888|624701951976,Wired Earphones Bluetooth Headphones For iPhone 14 13 12 11 Pro Max XS 7 8,4.34,0.00,2024-03-23T12:20:59.000Z,GU1***,BUSINESS,99.1,15574,BUSINESS,New,https://www.ebay.co.uk/itm/355570913888?hash=item52c9ad9260:g:SU8AAOSwIG5l~set
v1|235242233635|535434423936,Tempered Glass Screen Protector For iPhone 15 Pro Max 14 13 12 11 XR XS 6 7 8 SE,3.69,0.00,2023-10-05T11:51:03.000Z,WA5***,BUSINESS,98.6,680012,BUSINESS,New,https://www.ebay.co.uk/itm/235242233635?hash=item36c5879f23:g:pg4AAOSwUnFlnq40
v1|225420112210|524407165843,"GORILLA Screen Protector Tempered Glass For iPhone 15 14 12 11 13 Pro Max,Plus",3.99,0.00,2023-02-13T15:23:40.000Z,DA8***,BUSINESS,97.6,51495,BUSINESS,New,https://www.ebay.co.uk/itm/225420112210?hash=item347c15f152:g:bCcAAOSw1SJj6lTj
v1|305214677955|0,Apple iPhone 14 Pro Max - 128GB - Deep Purple (Unlocked) - Very Good Condition,777.99,0.00,2023-10-19T15:36:51.000Z,SK7***,BUSINESS,99.2,12160745,BUSINESS,Very Good - Refurbished,https://www.ebay.co.uk/itm/305214677955?hash=item47103663c3:g:oPEAAOSwd~JlMUt8
v1|224085316529|524091908961,For iPhone 13 12 11 14 15 Pro Max XR 7 8 Plus View Mirror Flip Stand Phone Case,2.99,0.00,2020-07-18T14:18:37.000Z,B6***,BUSINESS,98.6,196371,BUSINESS,New,https://www.ebay.co.uk/itm/224085316529?hash=item342c8693b1:g:-RkAAOSwa05fEwS~
v1|256396985952|0,Genuine Apple iPhone 14 13 12 11 XS Pro Max XR X SE 7 8 Earphone (Plug and Play),13.99,0.00,2024-02-01T12:02:48.000Z,SK1***,BUSINESS,94.4,7796,BUSINESS,New,https://www.ebay.co.uk/itm/256396985952?hash=item3bb2738660:g:aHwAAOSwueRlu4XY&amdata=enc%3AAQAJAAAA4L2%2BYgoFKMUqFv7nk38wusJja--owFkegdseS7EbYwX6mNJ6dxM1gXEBc8mw%2FRfDMaPKdoEM716T6vCtWEvlyU5K7xj%2BSYjSr8hUrC%2BH%2B7AorrCJtvj5cd0f7QsZThJXsgM%2FKUI91RZBKqOe%2Bvv%2BM6YSzNOP78RRxMGalVAwVKaF%2FL%2FLi4mp98CQjlDtBvDX8RZfWHRVclQvlDSDDSFlKPv1k58DBZu45QiGte8WNVccH8xi7ND7H6X7jCDp3Dmi0OUnYTm8pA8m9AhOTUzbXXg6Xt5nt5eMtyTrVxnqK%2F6i
